name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Pseudomonas jessenii,0,NaN,0.0329055610398157,0.0136017410228509,0,0.0141743444365698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Aminomonas sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.0901829425405823,0
Curvibacter lanceolatus,0,NaN,0,0.136017410228509,0,0,0.217778657691546,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Paenibacillus castaneae,0,NaN,0,0.0136017410228509,0,0,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pantoea sp,0,NaN,0.92135570911484,0.0272034820457019,0,0.0141743444365698,0.0395961195802811,0,1.09197816043679,0.463269358041032,0.24367956137679,0,0,0,0,0,0,0,0,0,NaN,0,0
Hafnia alvei,0,NaN,0,0,0,0,0,0,0,0.0330906684315023,0.304599451720987,0,0,0,0,0,0,0,0,0,NaN,0,0
Halomonas venusta,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,3.14465408805031
Pseudomonas migulae,0,NaN,0.559394537676867,0.503264417845484,0,0,0.485052464858444,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas synxantha,0,NaN,0.526488976637052,0.231229597388466,0,0.240963855421687,0.3662641061176,0,0.0419991600167997,0,0,0.0492610837438424,0,0,0,0,0,0,0,0,NaN,0,0
Burkholderia plantarii,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.010082677959266,0,0,0,0,0,0,NaN,0,0
Methylophaga sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.025766555011595,0
Citrobacter braakii,0,NaN,0,0,0,0.0425230333097094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Massilia sp,0,NaN,0.954261270154656,0.0816104461371056,0.0529661016949153,0.113394755492558,0.0197980597901406,2.53592561284869,1.93196136077278,0.0330906684315023,3.38105391410295,0,0,1.41157491429724,10.8833395452851,0,0,0,0,0,NaN,0,0
Acinetobacter sp,0,NaN,0,0.0272034820457019,0,0,0.0890912690556325,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas antarctica,0,NaN,0,0,0.0794491525423729,0.0425230333097094,0.0197980597901406,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Microbacterium oxydans,0.461856983596114,NaN,0,0,0,0,0.0197980597901406,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Streptococcus cristatus,0,NaN,0,0,0,0,0,0,0.125997480050399,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas graminis,0,NaN,0,1.4145810663765,0,0.0425230333097094,1.54424866363096,0,0,0,0,0,0.061652281134402,0,0,0,0,0,0,0,NaN,0,0
Pseudomonas lutea,0,NaN,0,0,0,0,0,0,0,0.198544010589014,0,0,0,0,0,0,0,0,0.859309182813816,0,NaN,0,0
Pseudomonas filiscindens,0,NaN,0,0,0,0,0.00989902989507028,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Serratia entomophila,0,NaN,0,0,0,0,0,0,1.00797984040319,0.0992720052945069,1.06609808102345,0,0,0,0,0,0,0,0,0,NaN,0,0
Leifsonia lichenia,0,NaN,0,0,0,0,0,0.169061707523246,0.293994120117598,0,0.487359122753579,0,0,0.020165355918532,0,0,0,0,0,0,NaN,0,0
Pseudomonas koreensis,0,NaN,0.0987166831194472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Serratia sp,0,NaN,5.16617308325107,0.204026115342764,0.185381355932203,0.155917788802268,0.277172837061968,16.3144547759932,16.1276774464511,0.132362673726009,26.9570514773073,0,0,15.7188949384957,48.7141259783824,0,0,0,0.58972198820556,0,NaN,0,0
Nocardia sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.373615047668127,0
Serratia fonticola,0,NaN,0,0.367247007616975,0,0.226789510985117,0.613739853494358,0,0,0,0.0609198903441974,0,0,0.010082677959266,0,0,0,0,0,0,NaN,0,0
