name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Lachnospiraceae,0,0,0,0,0,0,0,0,0,0,0.410677618069815,0,0,0,0,0,0,0,0,0,0,0,0
Acidaminococcaceae,0,0,0,0,0,0,0,0,0,0,0.0586682311528307,0,0,0,0,0,0,0,0,0,0,0,0
Micrococcaceae,0,0,0,0,0,0,0.0294348508634223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coriobacteriaceae,0,0,0,0,0,0,0,0,0,0,0.234672924611323,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonadaceae,0,0,0,0.0135116876097825,0,0,0,0,0,0,0.469345849222646,0,0,0,0,0,0,0,0,0,0,0,0
Bartonellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374531835205993
Dietziaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473092844470727
Microchaetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039424403705894
Erythrobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591366055588409
Xanthobacteraceae,0,0,0,0,0,0,0,0.110558319513543,1.72343044727124,0,0.146670577882077,0,0.131313131313131,0,0,0,0,0,0,0,0,0,0
Hyphomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177409816676523
Gemmatimonadaceae,0,0,0,0,0,0,0.0098116169544741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridiales (family),0,0,0,0,0,0,0,0,0,0,0.0880023467292461,0,0,0,0,0,0,0,0,0,0,0,0
Dermabacteraceae,0,0,0,0,0,0,0,0,0,0,0.176004693458492,0,0,0,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae,0,0,0,0,0,0,0.0196232339089482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corynebacteriaceae,0,0,0,0,0,0,0.0098116169544741,0,0.246204349610176,0,0.0586682311528307,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoalteromonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123152709359606,0,0,0,0,0,0,0,0.019712201852947
Pasteurellaceae,0,0,0,0,0,0,0,0,0.656544932293804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudonocardiaceae,0.0161498708010336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aurantimonadaceae,0.0699827734711456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prochloraceae,0.0107665805340224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rikenellaceae,0,0,0,0.0135116876097825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carnobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0.342298288508557,0,0,0,0,0,0,0,0,0,0,0
Lactobacillaceae,0,0,0,0.0135116876097825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphaproteobacteria (family),0,0,0,0,0,0,0,0,0,0,0,0.097799511002445,0,0,0,0,0,0,0,0,0,0,0
