"Plot Title: 31"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
167,09/29/12 11:32:16  PM,19.092,1463.9,,
168,09/30/12 12:02:16  AM,19.092,1722.2,,
169,09/30/12 12:32:16  AM,19.092,1550.0,,
170,09/30/12 01:02:16  AM,19.092,1722.2,,
171,09/30/12 01:32:16  AM,18.996,1808.3,,
172,09/30/12 02:02:16  AM,18.996,1808.3,,
173,09/30/12 02:32:16  AM,18.996,1808.3,,
174,09/30/12 03:02:16  AM,18.996,1636.1,,
175,09/30/12 03:32:16  AM,18.996,1636.1,,
176,09/30/12 04:02:16  AM,18.996,1808.3,,
177,09/30/12 04:32:16  AM,18.996,1808.3,,
178,09/30/12 05:02:16  AM,18.996,1808.3,,
179,09/30/12 05:32:16  AM,18.996,1808.3,,
180,09/30/12 06:02:16  AM,18.996,1722.2,,
181,09/30/12 06:32:16  AM,18.996,1722.2,,
182,09/30/12 07:02:16  AM,18.901,1463.9,,
183,09/30/12 07:32:16  AM,18.996,1550.0,,
184,09/30/12 08:02:16  AM,18.901,1722.2,,
185,09/30/12 08:32:16  AM,18.901,1550.0,,
186,09/30/12 09:02:16  AM,18.901,1808.3,,
187,09/30/12 09:32:16  AM,18.901,1808.3,,
188,09/30/12 10:02:16  AM,18.901,1722.2,,
189,09/30/12 10:32:16  AM,18.901,1636.1,,
190,09/30/12 11:02:16  AM,18.901,1636.1,,
191,09/30/12 11:32:16  AM,18.901,1636.1,,
192,09/30/12 12:02:16  PM,18.901,1808.3,,
193,09/30/12 12:32:16  PM,18.901,1636.1,,
194,09/30/12 01:02:16  PM,18.901,1722.2,,
195,09/30/12 01:32:16  PM,18.901,1722.2,,
196,09/30/12 02:02:16  PM,18.806,1550.0,,
197,09/30/12 02:32:16  PM,18.806,1636.1,,
198,09/30/12 03:02:16  PM,18.806,1636.1,,
199,09/30/12 03:32:16  PM,18.806,1808.3,,
200,09/30/12 04:02:16  PM,18.806,1636.1,,
201,09/30/12 04:32:16  PM,18.806,1808.3,,
202,09/30/12 05:02:16  PM,18.806,1722.2,,
203,09/30/12 05:32:16  PM,18.806,1808.3,,
204,09/30/12 06:02:16  PM,18.806,1550.0,,
205,09/30/12 06:32:16  PM,18.806,1636.1,,
206,09/30/12 07:02:16  PM,18.806,1808.3,,
207,09/30/12 07:32:16  PM,18.806,1463.9,,
208,09/30/12 08:02:16  PM,18.806,1808.3,,
209,09/30/12 08:32:16  PM,18.806,1550.0,,
210,09/30/12 09:02:16  PM,18.806,1808.3,,
211,09/30/12 09:32:16  PM,18.806,1636.1,,
212,09/30/12 10:02:16  PM,18.806,1722.2,,
213,09/30/12 10:32:16  PM,18.806,1722.2,,
214,09/30/12 11:02:16  PM,18.806,1722.2,,
215,09/30/12 11:32:16  PM,18.806,1722.2,,
216,10/01/12 12:02:16  AM,18.806,1722.2,,
217,10/01/12 12:32:16  AM,18.806,1722.2,,
218,10/01/12 01:02:16  AM,18.806,1808.3,,
219,10/01/12 01:32:16  AM,18.901,1722.2,,
220,10/01/12 02:02:16  AM,18.901,1550.0,,
221,10/01/12 02:32:16  AM,18.901,1722.2,,
222,10/01/12 03:02:16  AM,18.901,1722.2,,
223,10/01/12 03:32:16  AM,18.901,1722.2,,
224,10/01/12 04:02:16  AM,18.901,1808.3,,
225,10/01/12 04:32:16  AM,18.901,1808.3,,
226,10/01/12 05:02:16  AM,18.901,1636.1,,
227,10/01/12 05:32:16  AM,18.901,1808.3,,
228,10/01/12 06:02:16  AM,18.901,1636.1,,
229,10/01/12 06:32:16  AM,18.901,1463.9,,
230,10/01/12 07:02:16  AM,18.901,1550.0,,
231,10/01/12 07:32:16  AM,18.901,1636.1,,
