name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Penicillium commune::Aspergillus sp,0,0,0,0,0,0,0,0,0,0.0201463971526425,0,0,0,0,0,0,0,0
Pichia nakazawae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209205020920502
Thermomyces lanuginosus,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Malassezia restricta,0,0.151975683890578,0.0249625561657514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodotorula samaneae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104602510460251
Penicillium janthinellum::Aspergillus sp::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Penicillium janthinellum::Penicillium sp,0,0,0,0,0,0,0,0,0.0216356555603635,0.0671546571754751,0,0,0,0,0,0,0,0
Penicillium commune::Penicillium chrysogenum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Occultifur externus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209205020920502
Penicillium commune::Eupenicillium crustaceum::Penicillium expansum::Penicillium camemberti,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Aspergillus oryzae,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Aspergillus awamori::Aspergillus sp::Aspergillus niger,0,0,0,0,0,0,0,0,0,0.0201463971526425,0,0,0,0,0,0,0,0
Acremonium alternatum,0,0,0.0124812780828757,0,0.0175963399612881,0,0,0,0,0,0,0,0,0.0160642570281124,0.024975024975025,0,0,0
Penicillium lagena,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Eupenicillium crustaceum::Penicillium expansum::Penicillium camemberti::Penicillium commune,0,0,0.187219171243135,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Penicillium sp::Aspergillus sp,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Aspergillus fumigatus::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Aspergillus fumigatus::Penicillium sp,0,0,0,0,0,0,0,0,0,0.02686186287019,0,0,0,0,0,0,0,0
Monascus fuliginosus::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0.0219106047326906,0,0,0,0,0,0,0,0,0,0,0,0
Neosartorya fischeri,0,0,0,0,0,0.0657318141980719,0,0,0.0216356555603635,0.120878382915855,0,0,0,0,0,0,0,0
Neosartorya fischeri::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum::Aspergillus candidus,0,0,0,0,0,0,0,0,0,0.0335773285877376,0,0,0,0,0,0,0,0
Neosartorya fischeri::Penicillium janthinellum::Penicillium sp,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Aspergillus oryzae::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Trichosporon porosum::Trichosporon sp::Bullera unica,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Phialosimplex chlamydosporus,0,0,0,0,0,0,0,0,0.0216356555603635,0.00671546571754751,0,0,0,0,0,0,0,0
Cryptococcus aureus::Bullera nakhonratchasimensis::Trichosporon cutaneum,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Gibberella sp,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0.0160642570281124,0,0,0,0
Neosartorya fischeri::Penicillium janthinellum::Penicillium sp::Eupenicillium javanicum,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Neosartorya fischeri::Aspergillus fumigatus,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Aspergillus oryzae::Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Neosartorya fischeri::Penicillium sp,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Aspergillus niger::Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum::Penicillium camemberti,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Neosartorya fischeri::Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Neosartorya fischeri::Eupenicillium crustaceum::Penicillium janthinellum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum::Penicillium allii::Penicillium camemberti,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Eupenicillium crustaceum::Penicillium janthinellum::Penicillium expansum::Penicillium allii,0,0,0,0,0,0,0,0,0,0.013430931435095,0,0,0,0,0,0,0,0
Penicillium expansum::Eurotium cristatum,0,0,0,0,0,0,0,0,0,0.00671546571754751,0,0,0,0,0,0,0,0
Umbelopsis isabellina::Umbelopsis sp,20.9799173906851,0,0.711432850723914,0,1.17015660742566,0,3.34261838440111,0,0,0,94.9773001551635,0,1.32126696832579,0,0,0,0,0
Helicostylum pulchrum::Pilaira anomala,0,0,5.55416874687968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambomucor seriatoinflatus::Helicostylum pulchrum::Pilaira anomala,0,0,0.199700449326011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucor genevensis::Helicostylum pulchrum::Pilaira anomala,0,0,0.0748876684972541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambomucor seriatoinflatus,0,0,0.0374438342486271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucor hiemalis,0,0,0.0998502246630055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicostylum pulchrum::Zygorhynchus moelleri::Pilaira anomala,0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptococcus aerius,0,0,0,0,0,0,0.169848495142333,0,0,0,0,0,0.199095022624434,0,0,0,0,0
Hydropisphaera peziza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124875124875125,0,0,0
Meliniomyces variabilis::Scytalidium lignicola::Leohumicola verrucosa,0,0,0.349475786320519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaphocordyceps ophioglossoides::Tolypocladium inflatum::Tolypocladium cylindrosporum,0,0,0.199700449326011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resinicium bicolor,0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epichloe typhina::Claviceps paspali::Neotyphodium uncinatum,0,0,0.0499251123315028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullera unica,0,0,0,0,0,0,0,0,0,0,0.189644273317625,0,0.00904977375565611,0,0,0,0,0
Dioszegia buhagiarii,0,0,0,0,0,0,0,0,0,0,0.0517211654502615,0,0,0,0,0,0,0
Bullera nakhonratchasimensis::Papiliotrema bandonii,0,0,0,0,0,0,0.0611454582512399,0,0,0,0,0,0,0,0,0,0.00827985924239288,0
Papiliotrema bandonii::Dioszegia buhagiarii,0,0,0,0,0,0,0,0,0,0,0.0114935923222803,0,0,0,0,0,0,0
Claviceps fusiformis,0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichosporon porosum::Trichosporon sp::Cryptococcus vishniacii,0,0,0,0,0,0,0.108703036891093,0,0,0,0,0,0.0180995475113122,0,0,0,0,0
Cryptococcus aureus::Cryptococcus vishniacii,0,0,0,0,0,0,0.0135878796113866,0,0,0,0,0,0.00904977375565611,0,0,0,0,0
Bullera unica::Papiliotrema bandonii::Dioszegia buhagiarii::Dioszegia fristingensis,0,0,0,0,0,0,0,0,0,0,0.00574679616114016,0,0,0,0,0,0,0
Hypocrea rufa::Hypocrea sp,0,0,0.0124812780828757,0,0.00879816998064403,0,0,0,0,0,0,0,0,0,0,0,0,0
Penicillium expansum::Eupenicillium crustaceum::Penicillium camemberti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124875124875125,0,0,0
Cryptococcus vishniacii::Cryptococcus sp,0,0,0,0,0,0,5.04110333582445,0,0,0,0,0,5.71945701357466,0,0,0,0,0
Chromocleista malachitea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124875124875125,0,0,0
