name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Clavicipitaceae ; Epichloe ; Epichloe typhina,0,0,0.0499251123315028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Tremellomycetes ; Tremellales ; Tremellales (family) ; Dioszegia ; Dioszegia buhagiarii,0,0,0,0,0,0,0,0,0,0,0.0517211654502615,0,0,0,0,0,0,0
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Clavicipitaceae ; Claviceps ; Claviceps fusiformis,0,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Cystobasidiomycetes ; Erythrobasidiales ; Erythrobasidiaceae ; Rhodotorula (Erythrobasidiaceae) ; Rhodotorula armeniaca,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Tremellomycetes ; Tremellales ; Tremellales (family) ; Derxomyces ; Derxomyces simaoensis,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0,0,0,0.00413992962119644,0
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Clavicipitaceae ; Torrubiella (Clavicipitaceae) ; Torrubiella luteorostrata,0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0,0,0,0.0124875124875125,0,0,0
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Nectriaceae ; Fusarium ; Fusarium oxysporum,0.0142429853297251,0,0.0124812780828757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Fungi (phylum) ; Fungi (class) ; Mucorales ; Umbelopsidaceae ; Umbelopsis ; Umbelopsis sp,0.0142429853297251,0,0,0,0,0,0,0,0,0,0.0287339808057008,0,0,0,0,0,0,0
Fungi ; Ascomycota ; Leotiomycetes ; Helotiales ; Dermateaceae ; Calycellinopsis ; Calycellinopsis xishuangbanna,0,0,0,0,0,0,0.00679393980569332,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Ascomycota ; Sordariomycetes ; Xylariales ; Diatrypaceae ; Cryptosphaeria ; Cryptosphaeria eunomia,0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0,0,0,0,0,0,0
Fungi ; Fungi (phylum) ; Fungi (class) ; Mortierellales ; Mortierellaceae ; Mortierella ; Mortierella sp,2.8343540806153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Tremellomycetes ; Cystofilobasidiales ; Cystofilobasidiales (family) ; Mrakiella ; Mrakiella aquatica,0,0,0,0,0,0,0,0,0,0,0,0,0.0180995475113122,0,0,0,0,0
Fungi ; Fungi (phylum) ; Fungi (class) ; Mortierellales ; Mortierellaceae ; Mortierella ; Mortierella verticillata,1.33884062099416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Fungi (phylum) ; Fungi (class) ; Mucorales ; Umbelopsidaceae ; Umbelopsis ; Umbelopsis ramanniana,0.370317618572853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Tremellomycetes ; Tremellales ; Tremellales (family) ; Derxomyces ; Derxomyces komagatae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413992962119644,0
Fungi ; Basidiomycota ; Tremellomycetes ; Tremellales ; Tremellales (family) ; Derxomyces ; Derxomyces boekhoutii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413992962119644,0
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Cordycipitaceae ; Isaria ; Isaria javanica,0.669420310497079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Tremellomycetes ; Tremellales ; Tremellales (family) ; Derxomyces ; Derxomyces mrakii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413992962119644,0
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Nectriaceae ; Ophionectria ; Ophionectria trichospora,0.0142429853297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Ascomycota ; Sordariomycetes ; Microascales ; Gondwanamycetaceae ; Custingophora ; Custingophora olivacea,0.0142429853297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Ascomycota ; Sordariomycetes ; Hypocreales ; Nectriaceae ; Nectria ; Nectria mariannaeae,0,0,0,0,0,0,0,0,0.0216356555603635,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Agaricomycetes ; Polyporales ; Coriolaceae ; Melanoporia ; Melanoporia nigra,0,0,0,0,0,0,0,0,0,0,0,0,0.0180995475113122,0,0,0,0,0
Fungi ; Basidiomycota ; Tremellomycetes ; Filobasidiales ; Filobasidiales (family) ; Bullera (Filobasidiales) ; Bullera taiwanensis,0,0,0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0,0,0,0,0
Fungi ; Ascomycota ; Ascomycota (class) ; Ascomycota (order) ; Ascomycota (family) ; Nilaparvata ; Nilaparvata lugens,0,0,0,0,0.00879816998064403,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi ; Basidiomycota ; Agaricomycetes ; Polyporales ; Coriolaceae ; Donkioporia ; Donkioporia expansa,0,0,0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0,0,0,0,0
Fungi ; Fungi (phylum) ; Fungi (class) ; Mortierellales ; Mortierellaceae ; Mortierella ; Mortierella fimbricystis,0.0142429853297251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
